ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _wp_page_template","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: link_tokopedia","Meta: link_bukalapak","Meta: link_shopee","Meta: link_blibli","Meta: link_zalora","Meta: link_lazada","Meta: link_instagram","Meta: penci_post_views_count","Meta: penci_post_day_views_count","Meta: penci_post_week_views_count","Meta: penci_post_month_views_count","Meta: _yoast_wpseo_wordproof_timestamp","Meta: _pcmdate_last_modified","Meta: _lmt_disableupdate","Meta: penci_dis_amp_onpost","Meta: penci_total_stock_quantity","Meta: _product_whatsapp_order","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Meta: _oembed_81b1c3e31f1d6f8331d59968b6eaf147","Meta: _oembed_time_81b1c3e31f1d6f8331d59968b6eaf147","Meta: _oembed_8a15ec64f4ad82c135dbf3cfc0fc8e57","Meta: _oembed_time_8a15ec64f4ad82c135dbf3cfc0fc8e57","Meta: _yoast_wpseo_metadesc","Meta: _oembed_2b1cd140af4dbf596a75b16afa02e675","Meta: _vi_woo_product_variation_swatches_product_attribute","Meta: _oembed_57c3fc61af90ac198526c2c1e58b2255","Meta: _wp_old_date","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_linkdex","Meta: _oembed_c4cabfc8b4e8634bb00763cfdb03ed16","Meta: _oembed_time_c4cabfc8b4e8634bb00763cfdb03ed16","Meta: _oembed_3d99a8fe451306bab6c04bbc0f8f6c04","Meta: _oembed_time_3d99a8fe451306bab6c04bbc0f8f6c04","Meta: _oembed_803ccac2bc4df83dd699194ef805f60b","Meta: _oembed_time_803ccac2bc4df83dd699194ef805f60b","Meta: _whatsapp_order"
63,variable,SW82,"Cargo Duty Shirt - Long Sleeve",1,0,visible,,"The excellent stitches and technology used plus combination of rayon and polyester with high density of splints create high quality and durable material .
Specification:
-Material: 65% polyster 35% rayon (%100 ripstop) basic outdoor &amp; Mil-spec: wrinkle-resistance, quick dry
- Breathable (ventilation) special design at the back help to stabilize the temperature
- 1 pen's slot on the left arm
- Slots for small pistol on the front (left chest - right chest) use velcro to cover it
- Slots for the pen and sunglasses beside front pocket - Imported raw mat",,,taxable,,1,,,0,0,1,,,,1,,,,"Cargo Duty, TOP > Shirt, SWARNA TACTICAL, Tactical Shirt",,,"https://swarnatactical.com/wp-content/uploads/2021/05/Duty-Navy-Poster-2.png, https://swarnatactical.com/wp-content/uploads/2021/05/SW82.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/15.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/3.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/5.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/12.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/10.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/11.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/4.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/13.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/14.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/9.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/7.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/8.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/1.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/2.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/6.jpg, https://swarnatactical.com/wp-content/uploads/2023/01/SW02N-1.jpg, https://swarnatactical.com/wp-content/uploads/2023/01/SW02N.jpg, https://swarnatactical.com/wp-content/uploads/2023/01/SW02N-2.jpg, https://swarnatactical.com/wp-content/uploads/2021/05/RIPSTOP.png, https://swarnatactical.com/wp-content/uploads/2021/05/new-cargo-duty-shirt-1.jpg",,,,,,,,,0,Color,"Black, Green Tundra, Navy Blue, OD Green, Tan, White",1,1,Tan,Size,"2XL, 3XL, 4XL, L, M, S, XL",1,1,default,114,90,1,https://www.tokopedia.com/swarna-tactical/kemeja-tactical-cargo-duty-shirt-long-sleeve-tan-s?extParam=whid%3D2765610,,https://shopee.co.id/SWARNA-TACTICAL-KEMEJA-TACTICAL-CARGO-DUTY-SHIRT-KEMEJA-MILLITARY-SPECS-LONG-SLEEVE-i.669837227.13285711223?sp_atk=d1c5ec83-9f93-4002-aa15-aa9ed2d8eb41&xptdk=d1c5ec83-9f93-4002-aa15-aa9ed2d8eb41,,https://www.zalora.co.id/catalog/?q=cargo+duty+shirt+long+sleeve,,,0,0,0,0,,"2024-11-24 05:20:56",no,0,,no
64,variation,SW82BK2XL,"Cargo Duty Shirt - Long Sleeve - Black, 2XL",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,480000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/1.jpg,,,SW82,,,,,,8,Color,Black,,1,,Size,2XL,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:15",,,,
65,variation,SW82BK3XL,"Cargo Duty Shirt - Long Sleeve - Black, 3XL",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,480000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/1.jpg,,,SW82,,,,,,9,Color,Black,,1,,Size,3XL,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:15",,,,
66,variation,SW82BK4XL,"Cargo Duty Shirt - Long Sleeve - Black, 4XL",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,530000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/1.jpg,,,SW82,,,,,,10,Color,Black,,1,,Size,4XL,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:15",,,,
67,variation,SW82BKL,"Cargo Duty Shirt - Long Sleeve - Black, L",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,480000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/1.jpg,,,SW82,,,,,,11,Color,Black,,1,,Size,L,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:15",,,,
68,variation,SW82BKM,"Cargo Duty Shirt - Long Sleeve - Black, M",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,480000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/1.jpg,,,SW82,,,,,,12,Color,Black,,1,,Size,M,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:15",,,,
69,variation,SW82BKS,"Cargo Duty Shirt - Long Sleeve - Black, S",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,480000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/1.jpg,,,SW82,,,,,,13,Color,Black,,1,,Size,S,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:15",,,,
70,variation,SW82BKXL,"Cargo Duty Shirt - Long Sleeve - Black, XL",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,480000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/1.jpg,,,SW82,,,,,,14,Color,Black,,1,,Size,XL,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:15",,,,
71,variation,SW82HT2XL,"Cargo Duty Shirt - Long Sleeve - Green Tundra, 2XL",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,480000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/9.jpg,,,SW82,,,,,,15,Color,"Green Tundra",,1,,Size,2XL,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:14",,,,
72,variation,SW82HT3XL,"Cargo Duty Shirt - Long Sleeve - Green Tundra, 3XL",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,480000,,,,https://swarnatactical.com/wp-content/uploads/2021/05/9.jpg,,,SW82,,,,,,16,Color,"Green Tundra",,1,,Size,3XL,,1,,,,,,,,,,,,,,,,,"2024-07-27 10:15:15",,,,
